loss,target_entropy,predictor_entropy,global_mask_fraction,eligible_mask_fraction,ema_momentum,epoch,feature_std,mean_pair_cosine,learning_rate
1.5607036749521892,0.48457784454027814,1.4164650440216064,0.17234848484848486,0.5788410916003586,0.9990064481625782,16,0.34795963764190674,0.6330041885375977,0.0009968945995861367
1.5166844924290974,0.47146835923194885,1.193707545598348,0.17045454545454544,0.5727507116622957,0.9990073142571018,17,0.3485959470272064,0.632671594619751,0.000996467754629559
1.4827497800191243,0.462487796942393,1.1252245704332988,0.17234848484848486,0.5788811557029229,0.9990082345004315,18,0.3492778241634369,0.6321958303451538,0.000996013639848682
1.3910609881083171,0.46832139293352765,1.0825995008150737,0.17234848484848486,0.5788511698072442,0.9990092087914283,19,0.3499671518802643,0.6316744089126587,0.0009955323054879298
1.519421915213267,0.48601539929707843,1.2150710423787434,0.1710858585858586,0.5748105259493684,0.9990102370230122,20,0.35060274600982666,0.6312940120697021,0.00099502380480337
1.5012398560841878,0.4653231104214986,1.3132065137227376,0.17045454545454544,0.5726712198054869,0.9990113190821748,21,0.3512154519557953,0.6309756636619568,0.000994488194056822
1.466188867886861,0.46959490577379864,1.0992750724156697,0.17424242424242423,0.585146544995629,0.9990124548499922,22,0.35183393955230713,0.6306001543998718,0.0009939255325096322
1.4841587742169697,0.47870243589083356,1.0575424432754517,0.1710858585858586,0.5747643761603389,0.9990136442016372,23,0.352402925491333,0.6303547620773315,0.0009933358824161167
1.4293771187464397,0.4737936456998189,1.1482709050178528,0.17045454545454544,0.5727507116622956,0.999014887006394,24,0.35292044281959534,0.6302754878997803,0.000992719309016674
1.4566656748453777,0.4645814895629883,1.219618320465088,0.172979797979798,0.5809502735962364,0.9990161831276714,25,0.35340234637260437,0.630311131477356,0.0009920758805305654
1.2981247504552205,0.46690601110458374,1.26173734664917,0.17045454545454544,0.572730933181283,0.9990175324230192,26,0.3538801670074463,0.6303027272224426,0.0009914056681483686
1.2757084767023723,0.45892396569252014,0.9829932451248169,0.17108585858585856,0.5747007962417089,0.9990189347441417,27,0.35439348220825195,0.6301754117012024,0.0009907087460240998
1.1951750914255779,0.4458780686060588,1.1241329113642375,0.17045454545454544,0.5727507116622957,0.9990203899369172,28,0.354915589094162,0.6300503611564636,0.00098998519126701
1.1912569999694824,0.45738518238067627,1.1089436014493306,0.17297979797979798,0.5809864711559666,0.9990218978414118,29,0.35547590255737305,0.6298075318336487,0.0009892350839330521
1.1712900002797444,0.4593449532985687,0.9272770086924235,0.17108585858585856,0.574740860344273,0.9990234582918988,30,0.3560495674610138,0.6294163465499878,0.0009884585070160255
1.1479227940241497,0.45584272344907123,1.024566113948822,0.17045454545454544,0.5727208549743975,0.999025071116876,31,0.356654554605484,0.6289481520652771,0.0009876555464383907
1.1030508875846863,0.45938271284103394,1.0295308232307434,0.17108585858585856,0.5747306529296069,0.9990267361390858,32,0.35725459456443787,0.6284744143486023,0.0009868262910417652
1.0399196147918701,0.44894253214200336,0.9732660452524821,0.17045454545454544,0.572730933181283,0.9990284531755328,33,0.35786834359169006,0.6279299855232239,0.000985970832577092
1.0366001923878987,0.4569993813832601,1.0093968907992046,0.17045454545454544,0.5727309331812831,0.999030222037506,34,0.35849782824516296,0.6273105144500732,0.000985089265694489
1.066773255666097,0.472268541653951,0.8424181938171387,0.17487373737373738,0.5870966295750422,0.9990320425305977,35,0.3591046631336212,0.6266660094261169,0.0009841816879327765
1.1288477381070454,0.4594576954841614,0.8010627130667368,0.17297979797979798,0.5809898305582617,0.999033914454726,36,0.35969552397727966,0.6259748935699463,0.0009832481997086846
1.120008647441864,0.4513555069764455,0.8703293999036154,0.1710858585858586,0.5747643761603389,0.9990358376041563,37,0.3602317273616791,0.625442624092102,0.0009822889043057447
1.1582933068275452,0.45587076743443805,1.0026171803474426,0.17297979797979798,0.5809267577801703,0.9990378117675242,38,0.36074209213256836,0.6250659823417664,0.0009813039078628587
1.0799723068873088,0.4656389852364858,1.0288728475570679,0.1710858585858586,0.5747306529296069,0.9990398367278587,39,0.36126622557640076,0.6246822476387024,0.0009802933193625593
1.0174081325531006,0.4586826463540395,0.9849015673001608,0.1710858585858586,0.5747440905387875,0.9990419122626055,40,0.3617943525314331,0.6242398619651794,0.0009792572506189489
1.059084375699361,0.446554034948349,0.8936329285303751,0.17108585858585856,0.5747306529296069,0.9990440381436524,41,0.36228445172309875,0.6238431930541992,0.0009781958162653297
1.0097622474034627,0.4463797410329183,0.9744500120480856,0.17045454545454544,0.5727507116622957,0.9990462141373538,42,0.36274442076683044,0.6234866976737976,0.0009771091337415201
1.060484488805135,0.46635021766026813,0.8842676977316538,0.1710858585858586,0.574740860344273,0.9990484400045561,43,0.36325302720069885,0.6229885220527649,0.0009759973232808609
1.1366999348004658,0.4619920353094737,0.7848008275032043,0.17108585858585856,0.5747440905387875,0.9990507155006245,44,0.3638175427913666,0.6223827600479126,0.0009748605078969117
1.0330905119578044,0.45202778776486713,0.9071845014890035,0.17424242424242423,0.5851069880336037,0.99905304037547,45,0.3643321692943573,0.6218913793563843,0.0009736988133698416
1.0729353825251262,0.46347150206565857,0.8970229029655457,0.17045454545454544,0.5727111547002703,0.9990554143735763,46,0.36483755707740784,0.6214852333068848,0.0009725123682325114
1.067905306816101,0.4682028790314992,0.7857186595598856,0.17297979797979798,0.5809502735962364,0.9990578372340281,47,0.36533260345458984,0.6211065649986267,0.000971301303756253
1.1133783062299092,0.4453151822090149,0.9664226969083151,0.17045454545454544,0.572701076493385,0.9990603086905402,48,0.36586618423461914,0.620602548122406,0.0009700657539363454
1.0614935954411824,0.4531846344470978,0.8621968428293864,0.17045454545454544,0.572701076493385,0.9990628284714864,49,0.3664604723453522,0.6199319362640381,0.0009688058554771884
1.0112918814023335,0.45273903012275696,0.8209488789240519,0.17108585858585856,0.5747007962417089,0.9990653962999289,50,0.36704230308532715,0.6192763447761536,0.0009675217477771778
1.075824002424876,0.4767451087633769,0.8993810613950094,0.17361111111111108,0.5829996285134711,0.9990680118936499,51,0.3676317632198334,0.6186697483062744,0.0009662135729132821
0.9661860863367716,0.4487699667612712,0.8589089214801788,0.17297979797979798,0.5809964233852659,0.9990706749651815,52,0.3682314455509186,0.6180859208106995,0.0009648814756253219
0.9889928102493286,0.4359733561674754,0.8694851398468018,0.172979797979798,0.5809864711559666,0.9990733852218378,53,0.3687931001186371,0.6175785660743713,0.0009635256032999569
1.0157097776730855,0.4477458397547404,0.8840815226236979,0.17045454545454544,0.5727111547002703,0.9990761423657469,54,0.369343638420105,0.6170579195022583,0.0009621461059543774
1.0430040160814922,0.45582273602485657,0.6665316820144653,0.17045454545454544,0.5726514413244742,0.9990789460938845,55,0.36993804574012756,0.6164284348487854,0.0009607431362197066
0.9903785586357117,0.4392730991045634,0.7112157344818115,0.172979797979798,0.5809898305582616,0.9990817960981051,56,0.37051454186439514,0.6158454418182373,0.0009593168493241133
0.9795381625493368,0.4455554982026418,0.8593109647432963,0.1710858585858586,0.5747643761603389,0.9990846920651784,57,0.37105703353881836,0.6153716444969177,0.0009578674030756364
0.9799663225809733,0.4423731168111165,0.9068058530489603,0.17045454545454544,0.5726712198054869,0.999087633676822,58,0.3715648949146271,0.6150034070014954,0.0009563949578447249
0.9403181473414103,0.4276909629503886,0.8291439215342203,0.1710858585858586,0.574740860344273,0.9990906206097367,59,0.37211084365844727,0.6145113110542297,0.0009548996765464948
0.9187721212704977,0.4440145989259084,0.8289038141568502,0.17045454545454544,0.5727309331812831,0.9990936525356431,60,0.3727297782897949,0.6138732433319092,0.0009533817246227023
0.9276931484540304,0.4397649864355723,0.8110315601030985,0.17234848484848486,0.5788709482882567,0.9990967291213159,61,0.3733581602573395,0.6132065057754517,0.0009518412700234407
0.8340234557787577,0.428387184937795,0.7552464405695597,0.17234848484848486,0.5788410916003587,0.9990998500286218,62,0.373958021402359,0.6125103235244751,0.0009502784831885559
0.9250482320785522,0.4283161660035451,0.7847466071446737,0.17045454545454544,0.5726909982864995,0.9991030149145564,63,0.37456047534942627,0.6118123531341553,0.0009486935370287907
0.8247373302777609,0.40243515372276306,0.7474725246429443,0.1710858585858586,0.5747643761603389,0.9991062234312817,64,0.3751588761806488,0.6111364364624023,0.0009470866069066516
0.8769330581029257,0.4166061282157898,0.7886464595794678,0.17045454545454544,0.5727208549743975,0.9991094752261649,65,0.3757600784301758,0.6104684472084045,0.0009454578706170075
0.8743577400843302,0.42557000120480853,0.7936971584955851,0.17487373737373738,0.5871662951801377,0.9991127699418159,66,0.376377671957016,0.6097905039787292,0.0009438075083674173
0.8451422055562338,0.43104230364163715,0.7693654298782349,0.17297979797979798,0.5809502735962364,0.9991161072161278,67,0.37699827551841736,0.6091198921203613,0.000942135702758192
0.9421926736831665,0.4370468060175578,0.7262778878211975,0.17424242424242423,0.585146544995629,0.9991194866823164,68,0.37760719656944275,0.608440637588501,0.0009404426387621905
0.8652681310971578,0.41532009840011597,0.7475586334864298,0.172979797979798,0.5809898305582616,0.99912290796896,69,0.37818923592567444,0.6077731251716614,0.000938728503704354
0.8527399301528931,0.4262090822060903,0.7808443705240885,0.17108585858585856,0.574740860344273,0.999126370700041,70,0.37876155972480774,0.6071094274520874,0.0009369934872409804
0.8188154101371765,0.4237676759560903,0.7572712103525797,0.17487373737373738,0.5871662951801376,0.9991298744949867,71,0.3793295919895172,0.6064209938049316,0.0009352377813387398
0.8388604919115702,0.4260534445444743,0.6999034881591797,0.17108585858585856,0.5747306529296069,0.9991334189687112,72,0.3799104690551758,0.6056796908378601,0.0009334615802534345
0.8328821261723837,0.4130418101946513,0.6783483525117239,0.17424242424242423,0.5850868316198328,0.9991370037316578,73,0.3805103003978729,0.6048861145973206,0.0009316650805085067
0.828558087348938,0.4298918346563975,0.7353125711282095,0.172979797979798,0.5809864711559666,0.999140628389842,74,0.38110145926475525,0.6040946245193481,0.0009298484808732945
0.8604905009269714,0.4208645423253377,0.7171073953310648,0.17234848484848486,0.5788511698072442,0.999144292544894,75,0.38166430592536926,0.6033805012702942,0.0009280119823410389
0.8548890948295593,0.40089399615923565,0.7373375495274862,0.17424242424242423,0.5851465449956291,0.999147995794104,76,0.38221466541290283,0.6027257442474365,0.0009261557881066463
0.8715426325798035,0.41770659883817035,0.6994064549605051,0.17297979797979798,0.5809898305582618,0.9991517377304646,77,0.38276007771492004,0.6020689010620117,0.0009242801035442059
0.8209418654441833,0.4036237597465515,0.6838232477506002,0.1710858585858586,0.5747243120577749,0.9991555179427173,78,0.38331663608551025,0.6013103723526001,0.0009223851361842667
0.8644336064656576,0.4106404383977254,0.6933260361353556,0.1710858585858586,0.5748105259493684,0.9991593360153962,79,0.38385751843452454,0.6005433797836304,0.0009204710956908763
0.785853922367096,0.40862030784289044,0.7250890930493673,0.17234848484848483,0.5788912339098081,0.9991631915288748,80,0.38435694575309753,0.5998998880386353,0.0009185381938383821
0.7621638576189677,0.39107784628868103,0.6893946925799052,0.17108585858585856,0.5747440905387876,0.9991670840594113,81,0.3848562240600586,0.5993070602416992,0.000916586644488001
0.7841992775599161,0.4224271873633067,0.7143113215764364,0.17045454545454544,0.5727208549743975,0.999171013179196,82,0.385319322347641,0.5987857580184937,0.0009146166635641568
0.7555722196896871,0.39988069732983905,0.7804897824923197,0.17234848484848486,0.5788912339098081,0.9991749784563972,83,0.38577044010162354,0.5982646346092224,0.0009126284690305896
0.7984859148661295,0.39306726058324176,0.584345410267512,0.172979797979798,0.5809267577801703,0.9991789794552101,84,0.3862490653991699,0.5976540446281433,0.0009106222808662405
0.7536851763725281,0.401537964741389,0.6385407447814941,0.1710858585858586,0.574770717032171,0.9991830157359031,85,0.3867312967777252,0.5969838500022888,0.0009085983210409115
0.7722498377164205,0.40608206391334534,0.6950868566830953,0.17108585858585856,0.574740860344273,0.9991870868548673,86,0.3872075080871582,0.5963341593742371,0.000906556813490707
0.7548827528953552,0.41724557677904767,0.6930312911669413,0.17108585858585856,0.5747704618468044,0.9991911923646651,87,0.3876614570617676,0.5957544445991516,0.0009044979840932566
0.7718976438045502,0.421377569437027,0.7427598337332407,0.17108585858585856,0.5747707170321711,0.9991953318140788,88,0.3880762755870819,0.5952368974685669,0.0009024220606427239
0.8128041426340739,0.39906561374664307,0.7457393805185953,0.17108585858585856,0.5748105259493684,0.9991995047481609,89,0.38851141929626465,0.5946359634399414,0.0009003292728246015
0.7607214252154032,0.40000878771146137,0.6122324963410696,0.172979797979798,0.5809502735962364,0.9992037107082831,90,0.3889802396297455,0.5939764976501465,0.0008982198521902997
0.7490446170171102,0.3885684013366699,0.6228645245234171,0.17045454545454544,0.5726909982864995,0.9992079492321883,91,0.38942596316337585,0.5933524370193481,0.0008960940321315256
0.7240264217058817,0.41296281417210895,0.665349026521047,0.17045454545454544,0.5727208549743976,0.9992122198540399,92,0.3898402452468872,0.5927179455757141,0.0008939520478544613
0.7832086682319641,0.3849976460138957,0.6434474587440491,0.17297979797979798,0.5809267577801703,0.9992165221044732,93,0.3902437686920166,0.5920904874801636,0.000891794136353739
0.748132606347402,0.41435440381368,0.6687609255313873,0.17108585858585856,0.5747704618468044,0.9992208555106483,94,0.3906368315219879,0.5915171504020691,0.0008896205363862198
0.7914533813794454,0.404284139474233,0.7102296153704325,0.17045454545454544,0.5726909982864995,0.9992252195963006,95,0.3910360336303711,0.5909559726715088,0.0008874314884445772
0.7588133811950684,0.3988754153251648,0.6796464721361796,0.17108585858585856,0.5747841546413516,0.9992296138817934,96,0.39144662022590637,0.5903772115707397,0.0008852272347306877
0.7574471533298492,0.41232462724049884,0.6057631770769755,0.17424242424242423,0.585146544995629,0.9992340378841713,97,0.3918369710445404,0.5898019075393677,0.0008830080191288341
0.7609816988309225,0.4126225511233012,0.6444173653920492,0.17297979797979798,0.5809898305582617,0.9992384911172126,98,0.39221620559692383,0.5892186164855957,0.0008807740871787206
0.8022834658622742,0.41783929864565533,0.6374600927035013,0.17234848484848486,0.5788811557029228,0.9992429730914831,99,0.39260101318359375,0.588628888130188,0.0008785256860483054
0.72031303246816,0.4128149449825287,0.6796106894810995,0.17108585858585856,0.5748105259493684,0.9992474833143902,100,0.392979234457016,0.5880371928215027,0.0008762630645064546
0.7770242492357889,0.41439133882522583,0.640715479850769,0.17045454545454544,0.5726812980123722,0.9992520212902356,101,0.39336416125297546,0.5874033570289612,0.000873986472895417
0.685678114493688,0.41559721032778424,0.6492773095766703,0.17234848484848486,0.5788410916003586,0.9992565865202717,102,0.39375242590904236,0.5867503881454468,0.000871696163103125
0.7074345151583353,0.39901505907376605,0.6382579406102499,0.17045454545454544,0.5727208549743975,0.999261178502755,103,0.3941437304019928,0.5860504508018494,0.0008693923885353265
0.7077983021736145,0.399037371079127,0.6268518567085266,0.1710858585858586,0.5748105259493684,0.9992657967330022,104,0.3945191204547882,0.5854021906852722,0.0008670754040875463
0.7046605944633484,0.40066781640052795,0.6411982178688049,0.17424242424242423,0.5850868316198329,0.9992704407034453,105,0.39486733078956604,0.584808349609375,0.0008647454661168844
0.7145886023839315,0.4099061091740926,0.6920063694318136,0.17234848484848483,0.5788709482882567,0.9992751099036865,106,0.3952071964740753,0.5841568112373352,0.0008624028324136517
0.7050287127494812,0.3988841076691945,0.6095531980196635,0.17234848484848486,0.5788912339098081,0.9992798038205559,107,0.3955574035644531,0.5834646224975586,0.0008600477621728473
0.6685532927513123,0.3954419294993083,0.6376407444477081,0.17108585858585856,0.5747440905387876,0.9992845219381667,108,0.39589571952819824,0.5828179121017456,0.000857680515965481
0.6945054034392039,0.4028189778327942,0.6363665958245596,0.17361111111111108,0.582999628513471,0.9992892637379729,109,0.39622414112091064,0.5822031497955322,0.0008553013557097427
0.6764809091885885,0.4071992536385854,0.6454355319341024,0.17045454545454544,0.5727111547002703,0.9992940286988247,110,0.39653530716896057,0.5816035270690918,0.0008529105446420231
0.7240445415178934,0.3992611567179362,0.6212042371431986,0.17234848484848486,0.5788912339098081,0.9992988162970277,111,0.3968289792537689,0.5809937715530396,0.0008505083472877884
0.782213012377421,0.4211243788401286,0.6491890350977579,0.17234848484848486,0.5789110123908209,0.9993036260063989,112,0.39711785316467285,0.5803800821304321,0.0008480950294323132
0.7458639343579611,0.40084588527679443,0.5792580246925354,0.17045454545454544,0.572701076493385,0.9993084572983256,113,0.3974188566207886,0.5797679424285889,0.0008456708580912724
0.677122155825297,0.40992919603983563,0.622307558854421,0.1710858585858586,0.5747440905387875,0.9993133096418229,114,0.3977278172969818,0.5791692733764648,0.0008432361014811989
0.6954452395439148,0.39109676082928974,0.5680417716503143,0.17045454545454544,0.5726812980123722,0.9993181825035924,115,0.3980306088924408,0.5785543322563171,0.0008407910289898063
0.6923070351282755,0.3821862538655599,0.6532012621561686,0.17108585858585856,0.5747841546413516,0.9993230753480798,116,0.3982981741428375,0.5779626965522766,0.0008383359111461841
0.6915722886721293,0.39475425084431964,0.6577968796094259,0.1710858585858586,0.5747306529296069,0.9993279876375362,117,0.398579478263855,0.5773293375968933,0.0008358710195908652
0.6583534479141235,0.4057583312193553,0.5601588288942972,0.17424242424242423,0.585146544995629,0.9993329188320738,118,0.3988642990589142,0.5767117142677307,0.0008333966270457715
0.7068083882331848,0.4014325638612111,0.6416609684626261,0.17108585858585856,0.5748105259493684,0.9993378683897283,119,0.39913806319236755,0.5761346817016602,0.0008309130072840378
0.6585882306098938,0.397972693045934,0.6647303303082784,0.17234848484848486,0.5788613772219101,0.9993428357665165,120,0.39941713213920593,0.5755578279495239,0.0008284204350997229
0.6507793267567953,0.40621688961982727,0.6264882683753967,0.17297979797979798,0.5809898305582618,0.9993478204164973,121,0.39968451857566833,0.5749620199203491,0.0008259191862774037
0.7079186836878458,0.39874349037806195,0.6457119286060333,0.17487373737373738,0.5871201453911082,0.9993528217918307,122,0.3999364376068115,0.5743825435638428,0.000823409537561663
0.725707471370697,0.4119480947653453,0.5760640700658163,0.17487373737373738,0.5871662951801376,0.999357839342839,123,0.4001922607421875,0.5738189220428467,0.0008208917666264695
0.7025744716326395,0.4072267413139343,0.6356642444928488,0.17045454545454544,0.5726712198054869,0.999362872518066,124,0.40044739842414856,0.5732629895210266,0.0008183661520444546
0.6648577253023783,0.3996884723504384,0.6635523239771525,0.172979797979798,0.5809267577801703,0.9993679207643392,125,0.4007042348384857,0.572702169418335,0.0008158329732560912
0.6955643097559611,0.42007861534754437,0.6355459094047546,0.1710858585858586,0.5747243120577749,0.999372983526829,126,0.40097320079803467,0.5720885396003723,0.0008132925105387755
0.7101632356643677,0.41737327973047894,0.5622193217277527,0.17045454545454544,0.5726812980123722,0.9993780602491106,127,0.40123286843299866,0.5714942812919617,0.000810745044975816
0.6750194132328033,0.41831403970718384,0.648286392291387,0.17297979797979798,0.5809898305582618,0.9993831503732249,128,0.40147075057029724,0.5709714889526367,0.0008081908584253342
0.6867776314417521,0.40829681356747943,0.6999871333440145,0.17234848484848486,0.5788410916003587,0.9993882533397404,129,0.4017150104045868,0.5704408288002014,0.0008056302334890787
0.708234945933024,0.42604175209999084,0.5387200315793356,0.17045454545454544,0.5726812980123722,0.9993933685878132,130,0.40196001529693604,0.5699067711830139,0.0008030634534811576
0.6556034485499064,0.39579031864802044,0.6003933350245158,0.17234848484848486,0.5788410916003587,0.9993984955552504,131,0.40219366550445557,0.5693856477737427,0.0008004908023966923
0.627769668896993,0.400274137655894,0.6104786594708761,0.17297979797979798,0.5809502735962364,0.9994036336785707,132,0.40242519974708557,0.5688517093658447,0.000797912564880395
0.6299861470858256,0.39796396096547443,0.6290652751922607,0.172979797979798,0.5809267577801704,0.9994087823930666,133,0.40266719460487366,0.5682809948921204,0.0007953290261950746
0.6775238712628683,0.4176507790883382,0.6144312620162964,0.17234848484848486,0.5788811557029226,0.999413941132867,134,0.4028981626033783,0.567693293094635,0.0007927404721900752
0.630178819100062,0.4058890442053477,0.574747771024704,0.17234848484848483,0.5788709482882567,0.9994191093309986,135,0.40311065316200256,0.5671566724777222,0.0007901471892696493
0.6561843355496725,0.4147631029287974,0.6071078578631083,0.17045454545454544,0.5726909982864995,0.9994242864194488,136,0.4033130705356598,0.566672682762146,0.0007875494643612678
0.6776622533798218,0.4239009618759155,0.635297954082489,0.17108585858585856,0.5748105259493684,0.9994294718292277,137,0.40351906418800354,0.5661627054214478,0.000784947584883875
0.6205925842126211,0.3983761767546336,0.5577468375364939,0.17297979797979798,0.5809898305582617,0.999434664990431,138,0.4037259817123413,0.5656213164329529,0.0007823418387160872
0.6915740569432577,0.41188324491182965,0.5336667994658152,0.1710858585858586,0.5747440905387875,0.9994398653323021,139,0.4039297103881836,0.5650833249092102,0.0007797325141643417
0.6632280151049296,0.4184166193008423,0.6272617777188619,0.17045454545454544,0.5727507116622956,0.999445072283296,140,0.4041164815425873,0.5645878911018372,0.000777119899930997
0.697927455107371,0.4355172316233317,0.6358386675516764,0.17045454545454544,0.5727507116622957,0.9994502852711409,141,0.4042969048023224,0.564111053943634,0.0007745042850823903
0.6771108508110046,0.4368886649608612,0.6518925627072653,0.17234848484848483,0.5788709482882567,0.9994555037229009,142,0.40447863936424255,0.5636416077613831,0.0007718859590168546
0.6742214759190878,0.4109877149264018,0.5906314253807068,0.17361111111111113,0.582999628513471,0.9994607270650407,143,0.40466129779815674,0.5631579756736755,0.0007692652114326991
0.6393869916598002,0.4209086795647939,0.5752333303292593,0.17045454545454544,0.5726812980123723,0.9994659547234866,144,0.4048245847225189,0.5627018213272095,0.0007666423322961561
0.6489099860191345,0.42217280467351276,0.6244120399157206,0.17108585858585856,0.5747841546413516,0.999471186123691,145,0.4049726724624634,0.562260091304779,0.000764017611809298
0.6893237829208374,0.40174805124600727,0.6515320042769114,0.17424242424242423,0.585146544995629,0.9994764206906953,146,0.40512415766716003,0.5617955327033997,0.0007613913403779291
0.6198548277219137,0.41156403223673504,0.5734484195709229,0.17045454545454544,0.5726514413244742,0.999481657849192,147,0.40528178215026855,0.5613137483596802,0.0007587638085794541
0.6873156627019247,0.42065532008806866,0.5831547975540161,0.17108585858585856,0.5747704618468044,0.9994868970235896,148,0.40543222427368164,0.5608323812484741,0.0007561353071307281
0.6813875635464987,0.4354402522246043,0.5710476537545522,0.17108585858585856,0.5747704618468044,0.9994921376380743,149,0.4055854082107544,0.5603651404380798,0.0007535061268558906
0.6136652529239655,0.4094788233439128,0.6033529937267303,0.17234848484848486,0.578851169807244,0.9994973791166751,150,0.40573763847351074,0.5599206686019897,0.0007508765586541884
0.6298060218493143,0.414230078458786,0.5742328663667043,0.17045454545454544,0.5727111547002703,0.9995026208833249,151,0.40589073300361633,0.5594663619995117,0.0007482468934677891
0.672390858332316,0.4147232969601949,0.6767255067825317,0.17361111111111113,0.582999628513471,0.9995078623619257,152,0.40603169798851013,0.5590348839759827,0.0007456174222495915
0.6519656280676523,0.42898886402448017,0.659621387720108,0.17108585858585856,0.5747007962417089,0.9995131029764105,153,0.40617144107818604,0.5586010217666626,0.0007429884359310328
0.6615468263626099,0.43903613090515137,0.5865498483181,0.172979797979798,0.5809864711559666,0.9995183421508079,154,0.40631103515625,0.5581547021865845,0.0007403602253898999
0.6560574968655905,0.43468459447224933,0.6053140958150228,0.17361111111111108,0.582999628513471,0.9995235793093048,155,0.40644118189811707,0.5577315092086792,0.0007377330814181455
0.6896753112475077,0.4258715510368347,0.6026823818683624,0.172979797979798,0.5809898305582618,0.9995288138763089,156,0.4065665900707245,0.5573114156723022,0.0007351072946897146
0.640654722849528,0.43297240138053894,0.5611654122670492,0.17045454545454544,0.5727111547002703,0.9995340452765133,157,0.40669044852256775,0.5568883419036865,0.0007324831557283832
0.6265098055203756,0.4300522605578105,0.6187006632486979,0.17045454545454544,0.5726812980123723,0.9995392729349594,158,0.4068108797073364,0.5564637780189514,0.0007298609548756138
0.6269654035568237,0.4348796010017395,0.6125949819882711,0.17045454545454544,0.572730933181283,0.9995444962770991,159,0.40693387389183044,0.5560224652290344,0.0007272409822584325
0.6313844323158264,0.43252992630004883,0.5460736950238546,0.17234848484848483,0.5788410916003587,0.9995497147288591,160,0.40705904364585876,0.5555755496025085,0.0007246235277573265
0.658858597278595,0.4453894893328349,0.5867132941881815,0.17045454545454544,0.5726909982864995,0.9995549277167038,161,0.4071740210056305,0.5551520586013794,0.0007220088809741731
0.6914804577827454,0.449306199947993,0.6661060849825541,0.17045454545454544,0.5727208549743977,0.9995601346676978,162,0.40727439522743225,0.5547637939453125,0.000719397331200196
0.6073265175024668,0.4218669633070628,0.6328644156455994,0.17045454545454544,0.5726812980123723,0.999565335009569,163,0.40738192200660706,0.5543655753135681,0.000716789167383958
0.6327419281005859,0.42733166615168255,0.5698351065317789,0.1710858585858586,0.5747243120577749,0.9995705281707723,164,0.4074927866458893,0.5539451241493225,0.0007141846780993913
0.6529412666956583,0.4430675506591797,0.605893592039744,0.172979797979798,0.5809898305582618,0.9995757135805512,165,0.4075951874256134,0.5535412430763245,0.0007115841515138674
0.667759378751119,0.42006849249204,0.6192156275113424,0.17045454545454544,0.572730933181283,0.9995808906690012,166,0.4076964855194092,0.5531520247459412,0.000708987875356316
0.6393504639466604,0.42871226867039997,0.6074890891710917,0.17108585858585856,0.574770717032171,0.9995860588671329,167,0.40779364109039307,0.552785336971283,0.0007063961368853873
