horizon,condition,video_id,future_cosine,copy_last_cosine,no_context_cosine,spatial_ceiling_cosine
2,normal,vUM4OwTQk34,0.0881720781326294,0.9202994704246521,0.02456330880522728,0.4457218647003174
2,normal,vUM4OwTQk34,0.2067096084356308,0.8969860076904297,0.1706099957227707,0.4509925842285156
2,normal,vUM4OwTQk34,0.09445858746767044,0.9363137483596802,0.0283662099391222,0.44461682438850403
2,normal,vUM4OwTQk34,0.23668517172336578,0.9175481796264648,0.1763322353363037,0.4576409161090851
2,normal,vUM4OwTQk34,0.14712636172771454,0.9230393767356873,0.04568662866950035,0.45877692103385925
2,normal,vUM4OwTQk34,0.23043334484100342,0.891275942325592,0.1845712661743164,0.4452134072780609
2,normal,vUM4OwTQk34,0.06841907650232315,0.9179815649986267,0.03192974999547005,0.4258853793144226
2,normal,vUM4OwTQk34,0.2448543757200241,0.8906404376029968,0.18797068297863007,0.4482358992099762
2,normal,vUM4OwTQk34,0.08984745293855667,0.880554735660553,0.023702066391706467,0.4439084529876709
2,normal,DfRhvdCiUJk,0.12120187282562256,0.7915247082710266,0.14342549443244934,0.26747581362724304
2,normal,diCVwltkV5M,0.5638340711593628,0.9835922718048096,0.28225570917129517,0.569111704826355
2,normal,diCVwltkV5M,0.5290106534957886,0.9565529227256775,0.037562545388936996,0.6225894093513489
2,normal,diCVwltkV5M,0.4062531888484955,0.9039158225059509,0.10544201731681824,0.5427670478820801
2,normal,diCVwltkV5M,0.3919543921947479,0.9454658031463623,0.19044440984725952,0.49121445417404175
2,normal,eCCYhDSDlDc,0.14876587688922882,0.6676138043403625,0.0628042072057724,0.3233671486377716
2,normal,eCCYhDSDlDc,0.3184346854686737,0.7525897026062012,0.16187401115894318,0.4865131080150604
2,normal,EHx08gSNfxQ,0.26998570561408997,0.6558443307876587,0.19698114693164825,0.5525698065757751
2,normal,EHx08gSNfxQ,0.24817070364952087,0.821474552154541,0.20398418605327606,0.5533186793327332
2,normal,EHx08gSNfxQ,0.3213328421115875,0.7540751099586487,0.22520653903484344,0.49494749307632446
2,normal,EHymg4AGMJs,0.5611464381217957,0.9800635576248169,0.2720130383968353,0.5199019908905029
2,normal,EHymg4AGMJs,0.39238840341567993,0.9149752259254456,0.24182243645191193,0.558742344379425
2,normal,EHymg4AGMJs,0.637718677520752,0.9965264797210693,0.2849849760532379,0.645209014415741
2,normal,EHymg4AGMJs,0.4221845865249634,0.881303608417511,0.23905785381793976,0.5623050928115845
2,normal,EHymg4AGMJs,0.5673661828041077,0.9842106103897095,0.23465682566165924,0.5988606810569763
2,normal,gp4H7Z2Vvn0,0.40842023491859436,0.9551791548728943,0.16974285244941711,0.46677812933921814
2,normal,gp4H7Z2Vvn0,0.3748559355735779,0.9515805244445801,0.2199886590242386,0.5372564792633057
2,normal,gp4H7Z2Vvn0,0.32439666986465454,0.9682886004447937,0.09975951164960861,0.5634152889251709
2,normal,gp4H7Z2Vvn0,0.3880077302455902,0.8769394159317017,0.2000168412923813,0.5735504031181335
2,normal,gp4H7Z2Vvn0,0.40872225165367126,0.9665669798851013,0.13995151221752167,0.5858458280563354
2,normal,gp4H7Z2Vvn0,0.3845529556274414,0.9430678486824036,0.21191798150539398,0.559186577796936
2,normal,gp4H7Z2Vvn0,0.24128474295139313,0.8915043473243713,0.07373571395874023,0.5209388136863708
2,normal,gp4H7Z2Vvn0,0.3994722366333008,0.9629923701286316,0.21431072056293488,0.5340481400489807
2,normal,gp4H7Z2Vvn0,0.4422838091850281,0.9377404451370239,0.16136009991168976,0.5935553312301636
2,normal,gp4H7Z2Vvn0,0.4033849537372589,0.9204968810081482,0.199026957154274,0.5618025660514832
2,normal,gp4H7Z2Vvn0,0.2632496953010559,0.9122787714004517,0.07857072353363037,0.5307375192642212
2,normal,gp4H7Z2Vvn0,0.46695831418037415,0.9583234190940857,0.24258778989315033,0.6079267263412476
2,normal,gp4H7Z2Vvn0,0.49892473220825195,0.969275712966919,0.25485488772392273,0.6169722080230713
2,normal,hGNKzkCF4J8,0.11969257891178131,0.9176996350288391,0.020243346691131592,0.4821932315826416
2,normal,hSIYGZhRGd4,0.39237165451049805,0.9411981701850891,0.24125675857067108,0.5253899693489075
2,normal,hSIYGZhRGd4,0.2782628834247589,0.8857936859130859,0.17815306782722473,0.4373835027217865
2,normal,hSIYGZhRGd4,0.4335770308971405,0.9153259992599487,0.26474490761756897,0.4438506066799164
2,normal,hSIYGZhRGd4,0.47760558128356934,0.9858798384666443,0.3087048828601837,0.4861505627632141
2,normal,hSIYGZhRGd4,0.39080122113227844,0.8617734313011169,0.2390173226594925,0.5340662002563477
2,normal,hSIYGZhRGd4,0.39792531728744507,0.854381263256073,0.25174182653427124,0.469893217086792
2,normal,hSIYGZhRGd4,0.1522318571805954,0.9715157747268677,0.1383926421403885,0.3970448076725006
2,normal,hSIYGZhRGd4,0.32369810342788696,0.8834163546562195,0.16695332527160645,0.48467013239860535
2,normal,hSIYGZhRGd4,0.29290851950645447,0.9533417820930481,0.22392532229423523,0.4659128785133362
2,normal,hSIYGZhRGd4,0.27583885192871094,0.9208711385726929,0.19919432699680328,0.47317609190940857
2,normal,hSIYGZhRGd4,0.44934526085853577,0.8873366713523865,0.266192227602005,0.5806875228881836
2,normal,hSIYGZhRGd4,0.31713056564331055,0.8120977878570557,0.13183437287807465,0.518036425113678
2,normal,hSIYGZhRGd4,,,,0.5825232863426208
2,normal,hSIYGZhRGd4,0.4094991385936737,0.9687728881835938,0.25668802857398987,0.5044834613800049
2,normal,hSIYGZhRGd4,0.41053110361099243,0.9242108464241028,0.24671414494514465,0.494183748960495
2,normal,hSIYGZhRGd4,0.3678159713745117,0.8513057827949524,0.1590481996536255,0.4294268488883972
2,normal,hSIYGZhRGd4,0.30023759603500366,0.9418203234672546,0.13517947494983673,0.43506982922554016
2,normal,hSIYGZhRGd4,0.1627303510904312,0.8877760767936707,0.06571774929761887,0.45487284660339355
2,normal,hSIYGZhRGd4,0.5196760296821594,0.6227302551269531,0.2926158905029297,0.5327714085578918
2,normal,hSIYGZhRGd4,0.2853693664073944,0.7398722767829895,0.06790011376142502,0.5026299357414246
2,normal,hSIYGZhRGd4,0.21828272938728333,0.9062705039978027,0.06214434653520584,0.45120424032211304
2,normal,hSIYGZhRGd4,0.3445945680141449,0.8622788190841675,0.2085675299167633,0.3996713161468506
2,normal,hSIYGZhRGd4,0.37756699323654175,0.6535500288009644,0.13871373236179352,0.49199578166007996
2,normal,hSIYGZhRGd4,0.1917545050382614,0.9180084466934204,0.18083003163337708,0.42283254861831665
2,normal,hSIYGZhRGd4,0.31944721937179565,0.5675279498100281,0.19677139818668365,0.4513484537601471
2,normal,hSIYGZhRGd4,0.31586840748786926,0.9798919558525085,0.18805111944675446,0.4498639702796936
2,normal,hSIYGZhRGd4,0.2688882052898407,0.9347623586654663,0.1598816215991974,0.2578357458114624
2,normal,hSIYGZhRGd4,0.34725818037986755,0.82301265001297,0.22288967669010162,0.44129952788352966
2,normal,hSIYGZhRGd4,0.3391396105289459,0.7532666921615601,0.15558640658855438,0.4477544128894806
2,normal,hSIYGZhRGd4,0.43472355604171753,0.8164997696876526,0.27883318066596985,0.4936369061470032
2,normal,hSIYGZhRGd4,0.24148252606391907,0.836220383644104,0.08492118865251541,0.48485153913497925
2,normal,hSIYGZhRGd4,0.5049176812171936,0.9723320603370667,0.21400317549705505,0.5309227705001831
2,normal,hSIYGZhRGd4,0.447610080242157,0.9353302717208862,0.2610020339488983,0.4988599419593811
2,normal,hSIYGZhRGd4,0.4373519718647003,0.9104938507080078,0.21890179812908173,0.451956570148468
2,normal,hSIYGZhRGd4,0.40467530488967896,0.8406926989555359,0.22778816521167755,0.4714721739292145
2,normal,hSIYGZhRGd4,0.26604098081588745,0.8918535113334656,0.16960327327251434,0.5055519938468933
2,normal,hSIYGZhRGd4,0.4087890088558197,0.9030837416648865,0.15249279141426086,0.4986226260662079
2,normal,hSIYGZhRGd4,0.2201027125120163,0.9291077852249146,0.04366227611899376,0.4744962155818939
2,normal,hSIYGZhRGd4,0.4223021864891052,0.7631343603134155,0.12975367903709412,0.5287462472915649
2,normal,hSIYGZhRGd4,0.4673948884010315,0.886382520198822,0.26491913199424744,0.4860321879386902
2,normal,JD1AGVpftps,,,,0.46840953826904297
2,normal,JD1AGVpftps,,,,0.5730437636375427
2,normal,KnvYRnTA3XQ,0.5038851499557495,0.9352468252182007,0.26048171520233154,0.5818674564361572
2,normal,KnvYRnTA3XQ,0.4393744170665741,0.9064196944236755,0.2212483137845993,0.5338444113731384
2,normal,KnvYRnTA3XQ,0.36467233300209045,0.8728339076042175,0.216789111495018,0.4447633624076843
2,normal,KnvYRnTA3XQ,0.22918498516082764,0.9034217000007629,0.17181602120399475,0.5193030834197998
2,normal,KnvYRnTA3XQ,0.1597483605146408,0.8672924637794495,0.1770171821117401,0.4661486744880676
2,normal,KnvYRnTA3XQ,0.4639863073825836,0.9715656638145447,0.2501879930496216,0.5570231676101685
2,normal,KnvYRnTA3XQ,0.522325336933136,0.9827257990837097,0.30394336581230164,0.5434519052505493
2,normal,KnvYRnTA3XQ,0.28904739022254944,0.9269864559173584,0.17698541283607483,0.5138788819313049
2,normal,KnvYRnTA3XQ,0.4701671898365021,0.995434582233429,0.25613856315612793,0.6356303095817566
2,normal,KnvYRnTA3XQ,0.3937370777130127,0.8993191123008728,0.25840821862220764,0.5167165398597717
2,normal,KnvYRnTA3XQ,-0.032318104058504105,0.9175213575363159,0.16478489339351654,0.5229393243789673
2,normal,KnvYRnTA3XQ,0.3071913719177246,0.9211302995681763,0.18052078783512115,0.48847541213035583
2,normal,KnvYRnTA3XQ,0.28755900263786316,0.9047833681106567,0.18166908621788025,0.4848777949810028
2,normal,KnvYRnTA3XQ,0.5396616458892822,0.634896457195282,0.291993647813797,0.5670806765556335
2,normal,tUT8Fh1zGKA,0.30707618594169617,0.9804010987281799,0.21211794018745422,0.4983789324760437
2,normal,tUT8Fh1zGKA,0.27959883213043213,0.9514416456222534,0.19147895276546478,0.4868431091308594
2,normal,ucZdenbi65k,0.1674506515264511,0.9522842168807983,0.10234328359365463,0.40771207213401794
2,normal,ucZdenbi65k,0.45980602502822876,0.9144763350486755,0.2831731140613556,0.5151827335357666
2,normal,VL0AOiZt_lg,0.5873766541481018,0.9982432723045349,0.2955889403820038,0.5538245439529419
2,normal,VL0AOiZt_lg,0.3063388466835022,0.8675355911254883,0.07457835972309113,0.41051992774009705
2,normal,VL0AOiZt_lg,0.5784293413162231,0.9746310114860535,0.28741490840911865,0.5052520036697388
2,normal,VL0AOiZt_lg,0.5359811186790466,0.9980039596557617,0.27983564138412476,0.5519993305206299
2,normal,VL0AOiZt_lg,0.1080961599946022,0.8506631255149841,-0.0002480213006492704,0.3405575156211853
2,normal,VL0AOiZt_lg,0.5288547873497009,0.9949216246604919,0.27437716722488403,0.5232215523719788
2,normal,VL0AOiZt_lg,0.5940649509429932,0.9871378540992737,0.2931253910064697,0.5260677337646484
2,normal,WpARylM4UYU,0.6075325012207031,0.9887381792068481,0.29377374053001404,0.6018760204315186
2,normal,FTHc-TJOQ34,0.38701045513153076,0.9715880751609802,0.2732728123664856,0.5396204590797424
2,normal,FTHc-TJOQ34,0.47513407468795776,0.9585400819778442,0.25899142026901245,0.5491849780082703
2,normal,FTHc-TJOQ34,0.22210106253623962,0.9120290279388428,0.08784522116184235,0.5415449142456055
2,normal,FTHc-TJOQ34,0.05473417043685913,0.8796098232269287,0.15936779975891113,0.48133814334869385
2,normal,FTHc-TJOQ34,0.27561110258102417,0.9077956676483154,0.10390335321426392,0.5362660884857178
2,normal,FTHc-TJOQ34,0.3018811345100403,0.9515085220336914,0.20587189495563507,0.4857778251171112
2,normal,FTHc-TJOQ34,0.2975096106529236,0.8373977541923523,0.14561477303504944,0.4878951907157898
2,normal,FTHc-TJOQ34,0.35425204038619995,0.9017419815063477,0.23413972556591034,0.4862760901451111
2,normal,FTHc-TJOQ34,0.2480677366256714,0.9073470234870911,0.09201705455780029,0.520987331867218
2,normal,FTHc-TJOQ34,0.2854345440864563,0.9261137247085571,0.23058836162090302,0.5261585116386414
2,normal,FTHc-TJOQ34,0.2762080132961273,0.8626687526702881,0.05472753942012787,0.5530703067779541
2,normal,FTHc-TJOQ34,0.28386250138282776,0.8798825740814209,0.19667206704616547,0.4791736304759979
2,normal,FTHc-TJOQ34,0.2087475061416626,0.885755181312561,0.055340006947517395,0.5240785479545593
2,normal,_-Ubl8iD2B0,0.6243356466293335,0.9979307651519775,0.26141077280044556,0.626702070236206
2,normal,-0wbleNgAwg,0.32309067249298096,0.8959669470787048,0.2388191521167755,0.544291615486145
2,normal,-0wbleNgAwg,0.4388345181941986,0.9424661993980408,0.18847085535526276,0.5472914576530457
2,normal,-0wbleNgAwg,0.231317937374115,0.6160246729850769,0.13169971108436584,0.5095859169960022
2,normal,-0wbleNgAwg,0.2561095356941223,0.8314917087554932,0.08392229676246643,0.5313843488693237
2,normal,-0wbleNgAwg,0.2243523746728897,0.9504615664482117,0.16533398628234863,0.584578275680542
2,normal,-0wbleNgAwg,0.2921490967273712,0.9056030511856079,0.18269412219524384,0.5526216626167297
2,normal,3FXUw98rrUY,0.36274203658103943,0.9356071352958679,0.22477425634860992,0.475691556930542
2,normal,3FXUw98rrUY,0.3031735420227051,0.8075639605522156,0.21484722197055817,0.45639920234680176
2,normal,3FXUw98rrUY,0.25049248337745667,0.8264437913894653,0.11127828806638718,0.47344115376472473
2,normal,3FXUw98rrUY,0.4999396800994873,0.8777600526809692,0.2558435797691345,0.5222561359405518
2,normal,3FXUw98rrUY,0.314319372177124,0.9541676640510559,0.09959697723388672,0.47122424840927124
2,normal,3FXUw98rrUY,0.4848185181617737,0.8346719145774841,0.20498903095722198,0.45896634459495544
2,normal,3FXUw98rrUY,0.397818386554718,0.9409513473510742,0.24710270762443542,0.5328114628791809
2,normal,4KU6G7Iv8ZM,0.4602722227573395,0.9767135977745056,0.2400856614112854,0.6182295680046082
2,normal,4KU6G7Iv8ZM,0.5653679966926575,0.9691548347473145,0.22372712194919586,0.6275293231010437
2,normal,3FXUw98rrUY,0.3277840316295624,0.9306002855300903,0.22611752152442932,0.5085759162902832
2,normal,3FXUw98rrUY,0.3623358905315399,0.9055925607681274,0.2387271672487259,0.556868851184845
2,normal,KnvYRnTA3XQ,0.4011525809764862,0.9840573668479919,0.28047555685043335,0.5724310278892517
2,normal,KnvYRnTA3XQ,0.43872272968292236,0.9573129415512085,0.2219984382390976,0.564386248588562
2,normal,KnvYRnTA3XQ,0.4173571467399597,0.9684667587280273,0.27951449155807495,0.5487534403800964
2,normal,KnvYRnTA3XQ,0.13187363743782043,0.9014922380447388,0.08724328130483627,0.43435606360435486
2,normal,KnvYRnTA3XQ,0.22422489523887634,0.9553837776184082,0.20647448301315308,0.4578348994255066
2,normal,KnvYRnTA3XQ,0.46699827909469604,0.9108898043632507,0.26087531447410583,0.44095996022224426
2,normal,KnvYRnTA3XQ,0.5265862345695496,0.8719095587730408,0.2816501259803772,0.60271155834198
2,normal,KnvYRnTA3XQ,0.36694809794425964,0.8759027123451233,0.2438039481639862,0.5081232190132141
2,normal,KnvYRnTA3XQ,0.0778563842177391,0.8641484379768372,0.049779262393713,0.39629387855529785
2,normal,KnvYRnTA3XQ,0.41310039162635803,0.9314258694648743,0.2684614956378937,0.5688851475715637
2,normal,KnvYRnTA3XQ,0.3244800567626953,0.8486183285713196,0.10798189043998718,0.5464342832565308
2,normal,KnvYRnTA3XQ,0.20847219228744507,0.9010781049728394,0.08272870630025864,0.5718784928321838
2,normal,KnvYRnTA3XQ,0.4733550548553467,0.6413382887840271,0.2139168679714203,0.5868015885353088
2,normal,KnvYRnTA3XQ,0.407740980386734,0.96170973777771,0.2791805863380432,0.5765635371208191
2,normal,KnvYRnTA3XQ,0.4296599328517914,0.9218016862869263,0.23487286269664764,0.5682526230812073
2,normal,KnvYRnTA3XQ,0.2281351387500763,0.898951530456543,0.23184794187545776,0.5404611825942993
2,normal,MN4vnaNwIsA,0.595938503742218,0.99628084897995,0.2622510492801666,0.6171862483024597
2,normal,MN4vnaNwIsA,0.46306008100509644,0.912211537361145,0.25458410382270813,0.5990800857543945
2,normal,MN4vnaNwIsA,0.5897524356842041,0.9922803640365601,0.2614401876926422,0.600892961025238
2,normal,MN4vnaNwIsA,0.4322253167629242,0.9057290554046631,0.28098633885383606,0.5856938362121582
2,normal,MN4vnaNwIsA,0.5870130062103271,0.9839836359024048,0.25760841369628906,0.5904154181480408
2,normal,MN4vnaNwIsA,0.4293627440929413,0.8764027953147888,0.24860350787639618,0.6234952807426453
2,normal,MN4vnaNwIsA,0.5605849027633667,0.9806007146835327,0.2607632577419281,0.5590498447418213
2,normal,MN4vnaNwIsA,0.48512428998947144,0.9152980446815491,0.2994048297405243,0.6263658404350281
2,normal,MN4vnaNwIsA,0.5760094523429871,0.9700989723205566,0.2639424204826355,0.5735491514205933
2,normal,MN4vnaNwIsA,0.43488115072250366,0.8962875008583069,0.249643474817276,0.6101018786430359
2,normal,MN4vnaNwIsA,0.5818716287612915,0.9620233774185181,0.25645455718040466,0.5908795595169067
2,normal,MN4vnaNwIsA,0.4503653645515442,0.8630127310752869,0.28015634417533875,0.5900182723999023
2,normal,MN4vnaNwIsA,0.5796781778335571,0.9819096326828003,0.268937885761261,0.5612524747848511
2,normal,MN4vnaNwIsA,0.4634791612625122,0.9320510625839233,0.29184263944625854,0.6073834896087646
2,normal,MN4vnaNwIsA,0.5684140920639038,0.9848516583442688,0.2672249674797058,0.5934695601463318
2,normal,MN4vnaNwIsA,0.43035274744033813,0.9193661212921143,0.2736743688583374,0.6106754541397095
2,normal,MN4vnaNwIsA,0.6038143634796143,0.9963544607162476,0.2627936005592346,0.6008027195930481
2,normal,MN4vnaNwIsA,0.5152553915977478,0.9280049800872803,0.2743839621543884,0.6235775351524353
2,normal,MN4vnaNwIsA,0.5806183218955994,0.9725015163421631,0.2669503092765808,0.5860577821731567
2,normal,n-O8dHyYIF0,0.3044320344924927,0.8852879405021667,0.16148091852664948,0.47715580463409424
2,normal,n-O8dHyYIF0,0.29916590452194214,0.9364364147186279,0.20672637224197388,0.4129030108451843
2,normal,n-O8dHyYIF0,0.4318965673446655,0.9541561007499695,0.22881340980529785,0.5767780542373657
2,normal,n-O8dHyYIF0,0.1806906759738922,0.914696991443634,0.12182629853487015,0.31669196486473083
2,normal,nXuJIs25z1U,0.3520355522632599,0.8859010338783264,0.19200780987739563,0.5461665391921997
2,normal,nXuJIs25z1U,0.48615750670433044,0.9119102954864502,0.2608657479286194,0.576154351234436
2,normal,nXuJIs25z1U,0.41661253571510315,0.9435731768608093,0.21944685280323029,0.47725215554237366
2,normal,nXuJIs25z1U,0.437711238861084,0.9011402726173401,0.15314294397830963,0.5914122462272644
2,normal,nXuJIs25z1U,0.4661872982978821,0.9651454091072083,0.28807148337364197,0.5989909768104553
2,normal,nXuJIs25z1U,0.38822370767593384,0.9410603046417236,0.2002226561307907,0.4914456009864807
2,normal,PAeh4qBwsUk,0.28939178586006165,0.7248924970626831,0.19270636141300201,0.5492405295372009
2,normal,PAeh4qBwsUk,0.5005611181259155,0.9621965289115906,0.2571031153202057,0.6035893559455872
2,normal,RMdC8Pa3VbU,0.13795436918735504,0.931239664554596,0.021467100828886032,0.3822523355484009
2,normal,RMdC8Pa3VbU,0.20240458846092224,0.8975113034248352,0.06078451871871948,0.44536352157592773
2,normal,sk0EU7MNt78,0.33338385820388794,0.9626837372779846,0.18884225189685822,0.18007490038871765
2,normal,ucZdenbi65k,0.33271339535713196,0.9728090167045593,0.22921986877918243,0.4854902923107147
2,normal,ucZdenbi65k,0.13348011672496796,0.9497773051261902,0.027916869148612022,0.4799331724643707
2,normal,diCVwltkV5M,0.49097728729248047,0.9846522212028503,0.2652204632759094,0.5111199617385864
2,normal,diCVwltkV5M,0.2510126233100891,0.7908122539520264,0.12945400178432465,0.2880532741546631
2,normal,EHymg4AGMJs,0.38254985213279724,0.9674109816551208,0.189008891582489,0.5593578815460205
2,normal,EHymg4AGMJs,0.5471758842468262,0.9965465664863586,0.285276859998703,0.5241456627845764
2,normal,EHymg4AGMJs,0.40904614329338074,0.9364254474639893,0.2285366654396057,0.5620185136795044
2,normal,EHymg4AGMJs,0.5601807236671448,0.9745638370513916,0.28399914503097534,0.5673511028289795
2,normal,EHymg4AGMJs,0.619728147983551,0.9912475347518921,0.2778152823448181,0.6524736881256104
2,normal,EHymg4AGMJs,0.37711668014526367,0.9752658605575562,0.20599403977394104,0.5530751347541809
2,normal,EHymg4AGMJs,0.3387991189956665,0.9190810322761536,0.2033347487449646,0.5831358432769775
2,normal,vUM4OwTQk34,0.09293874353170395,0.9253584742546082,0.032101333141326904,0.4276871979236603
2,normal,nXuJIs25z1U,0.4354735016822815,0.9851594567298889,0.19113485515117645,0.6014600992202759
2,normal,EHymg4AGMJs,0.45033755898475647,0.9316560626029968,0.2538711726665497,0.6030826568603516
2,normal,hSIYGZhRGd4,0.3282901644706726,0.9614101052284241,0.20160815119743347,0.49267441034317017
2,normal,hSIYGZhRGd4,0.36890581250190735,0.826382040977478,0.15138213336467743,0.5448449850082397
2,normal,hSIYGZhRGd4,0.3558916747570038,0.9325881600379944,0.16776832938194275,0.533615231513977
2,normal,hSIYGZhRGd4,0.3536410927772522,0.9075465798377991,0.1856616586446762,0.510989785194397
2,normal,hSIYGZhRGd4,0.29120850563049316,0.9682403802871704,0.13655932247638702,0.4994391202926636
2,normal,hSIYGZhRGd4,0.3252771496772766,0.8184963464736938,0.1318715661764145,0.4270879328250885
2,normal,hSIYGZhRGd4,0.33344289660453796,0.9176611304283142,0.1669737994670868,0.49220579862594604
2,normal,hSIYGZhRGd4,0.29024776816368103,0.8242583870887756,0.07897169888019562,0.5074215531349182
2,normal,hSIYGZhRGd4,0.42653775215148926,0.9611777663230896,0.26632577180862427,0.5295785069465637
2,normal,hSIYGZhRGd4,0.4047488272190094,0.8551204800605774,0.23230190575122833,0.4616977274417877
2,normal,hSIYGZhRGd4,0.45725661516189575,0.9283393025398254,0.2480722963809967,0.46682730317115784
2,normal,hSIYGZhRGd4,0.4369173049926758,0.9052096009254456,0.18244661390781403,0.49830538034439087
2,normal,hSIYGZhRGd4,0.22861048579216003,0.9317914247512817,0.1901218593120575,0.41694554686546326
2,normal,hSIYGZhRGd4,0.3701765239238739,0.9241825938224792,0.2323751449584961,0.48760390281677246
2,normal,hSIYGZhRGd4,0.42960578203201294,0.9243482351303101,0.24493408203125,0.5059853792190552
2,normal,hSIYGZhRGd4,0.354687362909317,0.9489912986755371,0.24348178505897522,0.4874558746814728
2,normal,hSIYGZhRGd4,0.025527402758598328,0.4255594313144684,0.008404838852584362,0.3726058006286621
2,normal,hSIYGZhRGd4,0.33578944206237793,0.7739571928977966,0.0890282467007637,0.5373289585113525
2,normal,hSIYGZhRGd4,0.37665456533432007,0.9504441618919373,0.21970979869365692,0.4940292239189148
2,normal,hSIYGZhRGd4,0.06691695004701614,0.9184908270835876,0.009777252562344074,0.42825186252593994
2,normal,MN4vnaNwIsA,0.49768802523612976,0.9444074630737305,0.28453513979911804,0.6220552325248718
2,normal,MN4vnaNwIsA,0.6037564277648926,0.9880161285400391,0.26760098338127136,0.5828632712364197
2,normal,MN4vnaNwIsA,0.4311383366584778,0.9083282947540283,0.2537953555583954,0.608994722366333
2,normal,MN4vnaNwIsA,0.5702879428863525,0.9654846787452698,0.25914955139160156,0.5706654191017151
2,normal,MN4vnaNwIsA,0.4873208999633789,0.8882810473442078,0.26636970043182373,0.5998464822769165
2,normal,MN4vnaNwIsA,0.6002634167671204,0.9791090488433838,0.25385767221450806,0.5845448970794678
2,normal,MN4vnaNwIsA,0.5166741609573364,0.9037103056907654,0.29072755575180054,0.6280187368392944
2,normal,MN4vnaNwIsA,0.5904908776283264,0.9822447896003723,0.265364408493042,0.5833030939102173
2,normal,MN4vnaNwIsA,0.45764803886413574,0.9191076755523682,0.2730729281902313,0.6052051186561584
2,normal,MN4vnaNwIsA,,,,0.5789012908935547
2,normal,MN4vnaNwIsA,0.41236796975135803,0.8777493238449097,0.26754245162010193,0.6156841516494751
2,normal,MN4vnaNwIsA,0.5879309773445129,0.9812719821929932,0.2562932074069977,0.5880991816520691
2,normal,MN4vnaNwIsA,0.43808937072753906,0.906708300113678,0.270004540681839,0.5997469425201416
2,normal,KnvYRnTA3XQ,0.5495782494544983,0.9498451948165894,0.2960435152053833,0.6178578734397888
2,normal,KnvYRnTA3XQ,0.43023890256881714,0.8415601253509521,0.26322275400161743,0.5349171161651611
2,normal,KnvYRnTA3XQ,0.1146278902888298,0.8724486231803894,0.07646394520998001,0.499578058719635
2,normal,KnvYRnTA3XQ,0.13635189831256866,0.9475381374359131,0.17130544781684875,0.4634828269481659
2,normal,KnvYRnTA3XQ,0.34338733553886414,0.9205098152160645,0.20871731638908386,0.535000741481781
2,normal,KnvYRnTA3XQ,0.5577496290206909,0.8841850757598877,0.23649302124977112,0.5372233390808105
2,normal,KnvYRnTA3XQ,0.34252431988716125,0.8895359039306641,0.2585143446922302,0.5192901492118835
2,normal,KnvYRnTA3XQ,0.1921164095401764,0.7001037001609802,0.18144327402114868,0.5056602954864502
2,normal,KnvYRnTA3XQ,0.4352009892463684,0.780450165271759,0.20097438991069794,0.5485354661941528
2,normal,KnvYRnTA3XQ,0.5126796364784241,0.8799278736114502,0.28289297223091125,0.5438077449798584
