method,extractor,person_id,motion_id,window_id,variant,amplitude_error,amplitude_ratio,scope
direct,rtmpose_m,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,blur,0.0034562906960676,1.2193873900430523,support_only_exploratory_not_primary_aggregate
direct,hrnet_w32,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,blur,0.0040527274723319,1.257246100197033,support_only_exploratory_not_primary_aggregate
direct,vitpose_base,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,blur,0.0044416221590469,1.2819311159617857,support_only_exploratory_not_primary_aggregate
paired_jepa,rtmpose_m,BioMotionLab_NTroje::rub023,BioMotionLab_NTroje/rub023/0000_treadmill_norm_poses.npz,0594a645c75c04204204,clean,0.0009466420683495,1.107052161445526,support_only_exploratory_not_primary_aggregate
paired_jepa,hrnet_w32,BioMotionLab_NTroje::rub023,BioMotionLab_NTroje/rub023/0000_treadmill_norm_poses.npz,0594a645c75c04204204,clean,8.782449376072872e-05,1.0099317389320517,support_only_exploratory_not_primary_aggregate
paired_jepa,vitpose_base,BioMotionLab_NTroje::rub023,BioMotionLab_NTroje/rub023/0000_treadmill_norm_poses.npz,0594a645c75c04204204,clean,0.0004908831384474,0.9444878875079172,support_only_exploratory_not_primary_aggregate
paired_jepa,rtmpose_m,BioMotionLab_NTroje::rub023,BioMotionLab_NTroje/rub023/0000_treadmill_norm_poses.npz,0594a645c75c04204204,blur,0.0012865244021357,1.1454881655969107,support_only_exploratory_not_primary_aggregate
paired_jepa,hrnet_w32,BioMotionLab_NTroje::rub023,BioMotionLab_NTroje/rub023/0000_treadmill_norm_poses.npz,0594a645c75c04204204,blur,4.071355625434071e-05,1.0046041416739064,support_only_exploratory_not_primary_aggregate
paired_jepa,vitpose_base,BioMotionLab_NTroje::rub023,BioMotionLab_NTroje/rub023/0000_treadmill_norm_poses.npz,0594a645c75c04204204,blur,0.0005245359499577,0.9406822186798026,support_only_exploratory_not_primary_aggregate
paired_jepa,rtmpose_m,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,clean,0.0019070896840728,1.121052152483237,support_only_exploratory_not_primary_aggregate
paired_jepa,hrnet_w32,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,clean,0.0032575475419904,1.2067722063979025,support_only_exploratory_not_primary_aggregate
paired_jepa,vitpose_base,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,clean,0.0054571489398892,1.3463914838993856,support_only_exploratory_not_primary_aggregate
paired_jepa,rtmpose_m,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,blur,0.0030209482707457,1.1917541129651028,support_only_exploratory_not_primary_aggregate
paired_jepa,hrnet_w32,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,blur,0.0045537779602832,1.2890501839670976,support_only_exploratory_not_primary_aggregate
paired_jepa,vitpose_base,BioMotionLab_NTroje::rub044,BioMotionLab_NTroje/rub044/0000_treadmill_norm_poses.npz,4dc73693d7db7cde8aab,blur,0.0052408375457763,1.3326611595823357,support_only_exploratory_not_primary_aggregate
